atanh,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_sinh_.htm#atanh
bit-and,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-and
bit-andc1,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-andc1
bit-andc2,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-andc2
bit-eqv,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-eqv
bit-ior,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-ior
bit-nand,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-nand
bit-nor,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-nor
bit-not,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-not
bit-orc1,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-orc1
bit-orc2,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-orc2
bit-vector-p,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_vec.htm#bit-vector-p
bit-xor,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_bt_and.htm#bit-xor
boole,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_boole.htm#boole
both-case-p,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_upper_.htm#both-case-p
boundp,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_boundp.htm#boundp
break,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_break.htm#break
broadcast-stream-streams,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_broadc.htm#broadcast-stream-streams
butlast,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_butlas.htm#butlast
byte,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_by_by.htm#byte
